S.No.,State Code,State Name,Local Body Code,Local Body Version,Local Body Name (In English),Local Body Name (In Local),Localbody Type Code,Census 2011 Code
195,18,Assam,299967,1,Dolamara Town Committee,Dolamara Town Committee,7,0
196,18,Assam,249924,2,Donkamokam,Donkamokam,7,801605
197,18,Assam,249886,1,Doom Dooma,Doom Dooma,7,801581
198,18,Assam,249826,2,Gauripur,Gauripur,7,801548
199,18,Assam,249834,1,Goalpara,Goalpara,5,801554
200,18,Assam,249880,2,Gohpur,Gohpur,7,801574
201,18,Assam,249919,1,Golaghat,Golaghat,5,801601
202,18,Assam,300491,1,Golokganj Tc,Golokganj Tc,7,0
203,18,Assam,277147,2,Goreswar,Goreswar,7,0
204,18,Assam,249821,1,Gossaigaon,Gossaigaon,7,801546
205,18,Assam,249854,1,Guwahati,Guwahati,4,801627
206,18,Assam,249930,2,Haflong,Haflong,7,801611
207,18,Assam,249944,1,Hailakandi,Hailakandi,5,801618
208,18,Assam,249923,2,Hamren,Hamren,7,801604
209,18,Assam,249870,2,Hojai,Hojai,5,801566
210,18,Assam,249844,2,Howli,Howli,7,801558
211,18,Assam,249927,1,Howraghat,Howraghat,7,801608
212,18,Assam,296973,2,Jamugurihat Mb,Jamugurihat MB,5,0
213,18,Assam,300493,1,Jamugurihat Tc,Jamugurihat Tc,7,0
214,18,Assam,249912,1,Jorhat,Jorhat,5,801595
215,18,Assam,296999,1,Kajalgaon Tc,KAJALGAON TC,7,0
216,18,Assam,249869,1,Kampur Town,Kampur Town,7,801565
217,18,Assam,249940,2,Karimganj,Karimganj,5,801616
218,18,Assam,249861,1,Kharupatia,Kharupatia,7,801631
219,18,Assam,300487,1,Kokrajhar Mb,Kokrajhar Mb,5,0
220,18,Assam,249939,3,Lakhipur Municipality,Lakhipur Municipality,5,801615
221,18,Assam,300492,1,Lakhipur Tc,Lakhipur Tc,7,0
222,18,Assam,249945,1,Lala,Lala,7,801619
223,18,Assam,277148,1,Langhin,Langhin,7,0
224,18,Assam,300495,1,Lanka Mb,Lanka Mb,7,0
225,18,Assam,249872,2,Lumding,Lumding,5,801568
226,18,Assam,249931,1,Mahur,Mahur,7,801612
227,18,Assam,249932,2,Maibong,Maibong,7,801613
228,18,Assam,249887,1,Makum,Makum,7,801582
229,18,Assam,249860,1,Mangaldoi,Mangaldoi,5,801630
230,18,Assam,299968,1,Manja Town Committee,Manja Town Committee,7,0
231,18,Assam,249892,1,Margherita,Margherita,7,801585
232,18,Assam,249915,1,Mariani,Mariani,7,801598
233,18,Assam,249864,2,Marigaon,Marigaon,5,801561
234,18,Assam,249902,3,Moran Town,Moran Town,5,0
235,18,Assam,249866,1,Nagaon,Nagaon,5,801563
236,18,Assam,249903,1,Naharkatiya,Naharkatiya,7,801588
237,18,Assam,249858,1,Nalbari,Nalbari,5,801629
238,18,Assam,249904,1,Namrup,Namrup,7,0
239,18,Assam,253212,1,Narayanpur,Narayanpur,7,801575
240,18,Assam,249907,1,Nazira,Nazira,5,801591
241,18,Assam,249855,2,North Guwahati,North Guwahati,7,801626
242,18,Assam,249882,1,North Lakhimpur,North Lakhimpur,5,801577
243,18,Assam,249851,1,Palasbari,Palasbari,5,801625
244,18,Assam,262892,2,Patacharkuchi,Patacharkuchi,7,0
245,18,Assam,302545,1,Patharkandi,,5,0
246,18,Assam,249847,3,Pathsala,Pathsala,7,801560
247,18,Assam,299969,1,Phuloni Centre Town Committee,Phuloni Centre Town Committee,7,0
248,18,Assam,271990,1,Raha,Raha,7,801564
249,18,Assam,289553,2,Ramkrishnanagar,Ramkrishnanagar,5,0
250,18,Assam,277150,2,Ramkrishna Nagar,Ramkrishna Nagar,7,0
251,18,Assam,249876,2,Rangapara,Rangapara,7,801571
252,18,Assam,277143,2,Rangia,Rangia,5,0
253,18,Assam,299970,1,Rongmongve Town Committee,Rongmongve Town Committee,7,0
254,18,Assam,299971,1,Samelangso Town Committee,Samelangso Town Committee,7,0
255,18,Assam,249828,2,Sapatgram,Sapatgram,7,801550
256,18,Assam,249842,2,Sarbhog,Sarbhog,7,801556
257,18,Assam,249846,2,Sarthebari,Sarthebari,7,801559
258,18,Assam,249921,1,Sarupathar,Sarupathar,7,801602
259,18,Assam,249905,1,Sibsagar,Sibsagar,5,801589
260,18,Assam,249884,1,Silapathar,Silapathar,7,801580
261,18,Assam,249933,1,Silchar,Silchar,5,801614
262,18,Assam,253214,1,Simaluguri,Simaluguri,7,801592
263,18,Assam,296992,4,Sipajhar Mb,SIPAJHAR MB,5,0
264,18,Assam,277152,1,Sonai,Sonai,7,0
265,18,Assam,289552,1,Sonai,Sonai,5,0
266,18,Assam,249908,3,Sonari,Sonari,5,801593
267,18,Assam,277151,2,Sootea,Sootea,7,0
268,18,Assam,249859,1,Tangla,Tangla,7,801632
269,18,Assam,263017,1,Teoktc,Teok,7,0
270,18,Assam,249877,1,Tezpur,Tezpur,5,801572
271,18,Assam,249857,2,Tihu,Tihu,7,801628
272,18,Assam,249888,1,Tinsukia,Tinsukia,5,801583
273,18,Assam,249916,1,Titabor Town,Titabor Town,7,801597
274,18,Assam,249862,1,Udalguri,Udalguri,7,801633
275,18,Assam,249929,2,Umrangso,Umrangso,7,801610
276,10,Bihar,299131,3,Akbarnagar,अकबरनगर,7,0
277,10,Bihar,299227,1,Alamnagar,आलमनगर,7,0
278,10,Bihar,299218,2,Alauli,अलौली,7,0
279,10,Bihar,249632,5,Amarpur,अमरपुर,7,801355
280,10,Bihar,301385,2,AMDABAD,अमदाबाद,7,0
281,10,Bihar,299232,2,Amour,अमौर,7,0
282,10,Bihar,299134,1,Andar,आंदर,7,0
283,10,Bihar,249587,2,Araria,अररिया,5,801307
284,10,Bihar,249570,3,Areraj,अरेराज,7,801286
285,10,Bihar,249659,3,Arrah,आरा,4,801385
286,10,Bihar,253281,2,Arwal,अरवल,5,801415
287,10,Bihar,300549,2,Asarganj,असरगंज,7,0
288,10,Bihar,299293,1,Asthawan,अस्थावां,7,0
289,10,Bihar,290025,2,Aurangabad,औरंगाबाद,5,801401
290,10,Bihar,249562,3,Bagaha,बगहा,5,801279
291,10,Bihar,249589,3,Bahadurganj,बहादुरगंज,7,801309
292,10,Bihar,301283,2,Baheri,बहेड़ी,7,0
293,10,Bihar,249573,4,Bairgania,बैरगनिया,5,801293
294,10,Bihar,299120,4,Baisi ,बायसी,7,0
295,10,Bihar,277129,4,Bakhri,बखरी,5,801347
296,10,Bihar,277098,2,Bakhtiyarpur,बख्तियारपुर,5,801381
297,10,Bihar,277136,3,Balia,बलिया,5,801348
298,10,Bihar,299212,1,Balrampur,बलरामपुर,7,0
299,10,Bihar,300558,1,Bangaon,बनगांव,7,0
300,10,Bihar,249633,4,Banka,बांका,5,801356
301,10,Bihar,277133,4,Banmankhi,बनमनखी,5,801311
302,10,Bihar,299234,3,Banmankhi,बनमनखी,5,0
303,10,Bihar,249638,4,Barahiya,बड़हिया,5,801360
304,10,Bihar,301330,2,BARARI,बरारी,7,0
305,10,Bihar,277131,3,Barauli,बरौली,5,801328
306,10,Bihar,300544,3,Barauni,बरौनी,5,0
307,10,Bihar,277103,3,Barbigha,बरबीघा,5,801362
308,10,Bihar,249656,2,Barh,बाढ़,5,801382
309,10,Bihar,299143,4,Barharia,बडहरिया,7,0
310,10,Bihar,276406,1,Barsoi,बारसोई,7,0
311,10,Bihar,299118,1,Barun,बारुन,7,0
312,10,Bihar,300564,2,Baruraaj,बरुराज,7,0
313,10,Bihar,299139,1,Basantpur,बसंतपुर ,7,0
314,10,Bihar,249624,5,Begusarai,बेगुसराय,4,801346
315,10,Bihar,249661,3,Behea,बिहियाँ,7,801387
316,10,Bihar,299214,2,Beldaur,बेलदौर,7,0
317,10,Bihar,249574,3,Belsand,बेलसंड,7,801294
318,10,Bihar,299291,2,Benipatti,बेनीपट्टी,7,0
319,10,Bihar,276642,2,Benipur,बेनीपुर,5,801320
320,10,Bihar,249564,6,Bettiah,बेतिया,4,801281
321,10,Bihar,249666,3,Bhabua,भभुआ,5,801392
322,10,Bihar,249630,1,Bhagalpur,भागलपुर,4,801354
323,10,Bihar,299170,2,Bharwara,भरवारा,7,0
324,10,Bihar,299237,1,Bhawanipur,भवानीपुर,7,0
325,10,Bihar,299224,1,Bihariganj,बिहारीगंज ,7,0
326,10,Bihar,249642,5,Biharsharif,बिहारशरीफ,4,801364
327,10,Bihar,276643,3,Bihat,बीहट,5,801345
328,10,Bihar,299176,2,Bihta,बिहटा ,5,0
329,10,Bihar,276644,3,Bikarm,बिक्रम,7,801377
330,10,Bihar,249668,5,Bikramganj,विक्रमगंज,5,801394
331,10,Bihar,301284,1,Biraul,बिरौल,7,0
332,10,Bihar,249583,3,Birpur,बीरपुर,7,801303
333,10,Bihar,260469,2,Bisahi,BISAHI,5,0
334,10,Bihar,249683,6,Bodh Gaya,बोधगया,5,801406
335,10,Bihar,300565,2,Bounsi,बौंसी,7,0
336,10,Bihar,300545,2,Brahmpur,ब्रहम्पुर,7,0
337,10,Bihar,249665,3,Buxar,बक्सर,5,801391
338,10,Bihar,249571,3,Chakia,चकिया,5,801288
339,10,Bihar,299272,1,Champanagar,चम्पानगर,7,0
340,10,Bihar,299288,1,Chandi,चंडी ,7,0
341,10,Bihar,249563,3,Chanpatia,चनपटिया,7,801280
342,10,Bihar,249612,3,Chapra,छपरा,4,801333
343,10,Bihar,300546,4,Chausa,चौसा,7,0
344,10,Bihar,299307,1,Chenari,चेनारी,7,0
345,10,Bihar,299151,1,Chewara,चेवाड़ा,7,0
346,10,Bihar,249621,5,Dalsinghsarai,दलसिंहसराय,5,801341
347,10,Bihar,249648,3,Danapur,दानापुर,5,801370
348,10,Bihar,249600,3,Darbhanga,दरभंगा,4,801319
349,10,Bihar,249674,4,Daudnagar,दाउदनगर,5,801399
350,10,Bihar,249671,4,Dehri Dalmianagar,डिहरी डालमियानगर,5,801398
351,10,Bihar,299117,2,Deo,देव,7,0
352,10,Bihar,249567,6,Dhaka,ढाका,5,801284
353,10,Bihar,299236,1,Dhamdaha,धमदाहा,7,0
354,10,Bihar,249614,3,Dighwara,दिघवारा,7,801335
355,10,Bihar,299306,2,Dinara,दिनारा,7,0
356,10,Bihar,299185,1,Dobhi,डोभी ,7,0
357,10,Bihar,249664,3,Dumraon,डुमरांव,5,801390
358,10,Bihar,299301,2,Ekangarsarai,एकंगरसराय,7,0
359,10,Bihar,265438,3,Ekma Bazar,एकमा बाजार,7,0
360,10,Bihar,299188,2,Fatehpur,फतेहपुर,7,0
361,10,Bihar,249653,4,Fatuha,फतुहा,5,801379
362,10,Bihar,249586,1,Forbesganj,फारबिसगंज,5,801306
363,10,Bihar,299146,1,Garhani,गढ़हनी  ,7,0
364,10,Bihar,249680,3,Gaya,गया,4,801404
365,10,Bihar,301285,2,GHANSHYAMPUR,घनश्यामपुर,7,0
366,10,Bihar,249581,3,Ghoghardiha,घोघरडीहा,7,801301
367,10,Bihar,300548,2,Ghoshi,घोषी,7,0
368,10,Bihar,299285,3,Giriak,गिरियक ,7,0
369,10,Bihar,249626,6,Gogri Jamalpur,गोगरी जमालपुर,5,801350
370,10,Bihar,249606,2,Gopalganj,गोपालगंज,5,801327
371,10,Bihar,300561,1,Gopalpur,गोपालपुर,7,0
372,10,Bihar,300563,3,Goraul,गोरौल,7,0
373,10,Bihar,299136,2,Guthani,गुठनी ,7,0
374,10,Bihar,299123,1,Habibpur,हबीबपुर,7,0
375,10,Bihar,249617,3,Hajipur,हाजीपुर,5,801338
376,10,Bihar,276429,5,Harnaut,हरनौत,7,0
377,10,Bihar,299133,1,Hasanpura,हसनपुरा,7,0
378,10,Bihar,299203,1,Hata,हाटा,7,0
379,10,Bihar,299138,4,Hathua,हथुआ,7,0
380,10,Bihar,299171,2,Haweli Kharagpur,हवेली खरगपुर ,5,0
381,10,Bihar,301277,1,HAYAGHAT,हायाघाट,7,0
382,10,Bihar,249643,3,Hilsa,हिलसा,5,801365
383,10,Bihar,249686,7,Hisua,हिसुआ,5,801409
384,10,Bihar,299132,2,Hussainganj,हुसैनगंज,7,0
385,10,Bihar,299186,1,Imamganj,इमामगंज,7,0
386,10,Bihar,249644,4,Islampur,ईसलामपुर,5,801366
387,10,Bihar,300547,2,Itarhi,इटाढ़ी,7,0
388,10,Bihar,249662,2,Jagdishpur,जगदीशपुर,7,801388
389,10,Bihar,249578,2,Jainagar,जयनगर,7,801298
390,10,Bihar,299159,1,Jalalpur,जलालपुर ,7,0
391,10,Bihar,301286,3,Jale,जाले,5,0
392,10,Bihar,249635,2,Jamalpur,जमालपुर,5,801358
393,10,Bihar,305270,1,JAMHAUR,,7,0
394,10,Bihar,249687,3,Jamui,जमुई,5,801411
395,10,Bihar,249577,4,Janakpur Road,जनकपुर रोड,5,801297
396,10,Bihar,299273,1,Jandaha,जन्दाहा,7,0
397,10,Bihar,300557,2,Jankinagar,जानकीनगर,7,0
398,10,Bihar,249672,4,Jehanabad,जहानाबाद,5,801413
399,10,Bihar,249688,5,Jhajha,झाझा,5,801412
400,10,Bihar,249580,3,Jhanjharpur,झंझारपुर,5,801300
401,10,Bihar,249585,5,Jogabani,जोगबनी,5,801305
402,10,Bihar,299113,1,Jokihat,जोकीहाट,7,0
403,10,Bihar,277134,2,Kahalgaon,कहलगांव,7,801352
404,10,Bihar,299162,2,Kahra,कहरा,7,0
405,10,Bihar,301334,1,KAKO,काको,7,0
406,10,Bihar,299158,3,KAMTAUL Ahiyari,कमतौल अहियारी,7,0
407,10,Bihar,249602,4,Kanti,कांटी,5,801323
408,10,Bihar,299304,1,Karakat,काराकाट,7,0
409,10,Bihar,299233,2,Kasba,कसबा,5,0
410,10,Bihar,249604,3,Kataiya,कटैया,7,801325
411,10,Bihar,249595,3,Katihar,कटिहार,4,801314
412,10,Bihar,299121,2,Katoria,कटोरिया,7,0
413,10,Bihar,277126,3,Kesaria,केसरिया,7,801287
414,10,Bihar,249625,5,Khagaria,खगड़िया,5,801349
415,10,Bihar,249649,2,Khagaul,खगौल,5,801372
416,10,Bihar,299187,2,Khizarsarai,खिज़रसराय,7,0
417,10,Bihar,249654,3,Khusrupur,खुशरूपुर,7,801380
418,10,Bihar,249590,2,Kishanganj,किशनगंज,5,801310
419,10,Bihar,249667,4,Koath,कोथ,7,801393
420,10,Bihar,276405,2,Kochas,कोचस,7,0
421,10,Bihar,249660,3,Koilwar,कोईलवर,7,801386
422,10,Bihar,300560,2,Kopa,कोपा,7,0
423,10,Bihar,299210,1,Korha,कोरहा,7,0
424,10,Bihar,299204,1,Kudra,कुदरा ,7,0
425,10,Bihar,299230,2,Kurhani,कुर्हानी ,7,0
426,10,Bihar,299209,1,Kursela,कुर्सेला,7,0
427,10,Bihar,299116,1,Kurtha,कुर्था,7,0
428,10,Bihar,301276,1,KUSHESWAR ASTHAN EAST,कुशेश्वरस्थान पूर्वी,7,0
429,10,Bihar,249639,2,Lakhisarai,लखीसराय,5,801361
430,10,Bihar,249616,4,Lalganj,लालगंज,5,801337
431,10,Bihar,300555,3,Lauria,लौरिया,7,0
432,10,Bihar,300556,3,Macharganwa,मच्छरगांवा,7,0
433,10,Bihar,249597,3,Madhepura,मधेपुरा,5,801316
434,10,Bihar,300551,2,Madhopur Susta,माधोपुर सुस्ता,7,0
435,10,Bihar,249579,5,Madhubani,मधुबनी,4,801299
436,10,Bihar,249609,3,Maharajganj,महराजगंज,7,801330
437,10,Bihar,249618,3,Mahnar,महनार,5,801339
438,10,Bihar,277125,3,Mahua,महुआ,5,0
439,10,Bihar,249610,3,Mairwa,मैरवा,7,801331
440,10,Bihar,249673,4,Makhdumpur,मखदुमपुर,7,801414
441,10,Bihar,249647,4,Maner,मनेर,5,801369
442,10,Bihar,249596,3,Manihari,मनिहारी,7,801315
443,10,Bihar,299156,1,Manjhi,मांझी ,7,0
444,10,Bihar,299216,2,Mansi,मानसी,7,0
445,10,Bihar,249613,3,Marhaura,मढौरा,7,801334
446,10,Bihar,249652,7,Masaurhi,मसौढ़ी,5,801378
447,10,Bihar,299157,1,Mashrakh,मशरख ,7,0
448,10,Bihar,277128,2,Mehsi,मेहसी,7,801291
449,10,Bihar,299223,2,Minapur,मीनापुर ,7,0
450,10,Bihar,249605,5,Mirganj,मीरगंज,5,801326
451,10,Bihar,299271,1,Mirganj,मीरगंज,7,0
452,10,Bihar,276648,2,Mohaniya,मोहनियाँ,7,0
453,10,Bihar,249657,3,Mokama,मोकामा,5,801383
454,10,Bihar,249568,5,Motihari,मोतिहारी,4,801285
455,10,Bihar,249601,4,Motipur,मोतीपुर,5,801322
456,10,Bihar,249634,3,Munger,मुंगेर,4,801357
457,10,Bihar,300552,1,Muraul,मुरौल,7,0
458,10,Bihar,249598,3,Murliganj,मुरलीगंज,7,801317
459,10,Bihar,300559,1,Musri Gharari,मुसरी घरारी,7,0
460,10,Bihar,249603,3,Muzaffarpur,मुजफ्फरपुर,4,801324
461,10,Bihar,249678,4,Nabinagar,नवीनगर,7,801402
462,10,Bihar,299454,2,Nalanda,नालंदा,7,0
463,10,Bihar,249561,4,Narkatiaganj,नरकटियागंज,5,801278
464,10,Bihar,299112,1,Narpatganj,नरपतगंज,7,0
465,10,Bihar,276646,2,Nasriganj,नासरीगंज,7,801395
466,10,Bihar,276645,3,Naubatpur,नौबतपुर,7,801376
467,10,Bihar,249627,4,Naugachhia,नवगछिया,5,801351
468,10,Bihar,299160,1,Nauhatta,नवहटटा,7,0
469,10,Bihar,249684,5,Nawada,नवादा,5,801407
470,10,Bihar,249582,3,Nirmali,निर्मली,7,801302
471,10,Bihar,249669,4,Nokha,नोखा,5,801396
472,10,Bihar,299337,1,Noorsarai,नूरसराय ,7,0
473,10,Bihar,277127,1,Pakri Dayal,पकरीदयाल,7,801289
474,10,Bihar,299205,3,Paliganj,पालीगंज ,7,0
475,10,Bihar,299296,1,Parbalpur,परवलपुर ,7,0
476,10,Bihar,299215,2,Parbatta,परबत्ता,7,0
477,10,Bihar,265437,3,Parsa Bazar,परसा बाजार,7,0
478,10,Bihar,299127,2,Patepur,पातेपुर,7,0
479,10,Bihar,249650,5,Patna,पटना,4,801373
480,10,Bihar,299298,1,Pauakhali,पौआखाली,7,0
481,10,Bihar,300553,1,Pawapuri,पावापुरी,7,0
482,10,Bihar,299284,1,Phulparas,फुलपरास,7,0
483,10,Bihar,249651,5,Phulwari Sharif,फुलवारीशरीफ,5,801374
484,10,Bihar,299129,1,Pipra,पिपरा,7,0
485,10,Bihar,249663,4,Piro,पीरो,5,801389
486,10,Bihar,299135,1,Pirpainti,पीरपैंती,7,0
487,10,Bihar,299196,2,Punpun,पुनपुन ,7,0
488,10,Bihar,299149,1,Pupri,पुपरी ,5,0
489,10,Bihar,249592,3,Purnea,पूर्णियां,4,801312
490,10,Bihar,249675,3,Rafiganj,रफीगंज,7,801400
491,10,Bihar,299300,2,Rahui,रहुई,7,0
492,10,Bihar,300554,2,Rajauli,रजौली,7,0
493,10,Bihar,299316,2,Rajgir,राजगीर ,5,0
494,10,Bihar,299206,3,Ramgarh,रामगढ,7,0
495,10,Bihar,249560,3,Ramnagar,रामनगर,7,801277
496,10,Bihar,299114,1,Raniganj,रानीगंज,7,0
497,10,Bihar,249565,2,Raxaul,रक्सौल,5,801282
498,10,Bihar,249611,3,Rivilganj,रिविलगंज,7,801332
499,10,Bihar,301296,1,ROHTAS,रोहतास,7,0
500,10,Bihar,249622,4,Rosera,रोसड़ा,5,801342
501,10,Bihar,299238,1,Rupauli,रुपौली,7,0
502,10,Bihar,299126,1,Sabour,सबौर,7,0
503,10,Bihar,249599,5,Saharsa,सहरसा,4,801318
504,10,Bihar,253219,4,Sahebganj,साहेबगंज,5,801321
505,10,Bihar,299240,2,Sakra,सकरा,7,0
506,10,Bihar,249619,5,Samastipur,समस्तीपुर,4,801340
507,10,Bihar,299178,3,Sampatchak,सम्पतचक ,5,0
508,10,Bihar,300550,3,Sangrampur,संग्रामपुर,7,0
509,10,Bihar,299173,3,Sarairanjan,सरायरंजन,7,0
510,10,Bihar,299228,3,Saraiya,सरैया ,7,0
511,10,Bihar,299297,1,Sarmera,सरमेरा ,7,0
512,10,Bihar,249670,6,Sasaram,सासाराम,4,801397
513,10,Bihar,249658,3,Shahpur,शाहपुर,7,801384
514,10,Bihar,299229,3,Shahpur Patori,शाहपुर पटोरी,5,0
515,10,Bihar,299150,1,Sheikhopur Sarai,शेखोपुरसारय,7,0
516,10,Bihar,249641,4,Sheikhpura,शेखपुरा,5,801363
517,10,Bihar,299145,2,Sheohar,शिवहर ,5,0
518,10,Bihar,249682,5,Sherghati,शेरघाटी,5,801405
519,10,Bihar,299198,1,Sikandra,सिकन्दरा,7,0
520,10,Bihar,249646,4,Silao,सिलाव,7,801368
521,10,Bihar,300562,3,Simrahi,सिमराही,7,0
522,10,Bihar,299164,2,Simri Bakhtiarpur,सिमरी बख्तियारपुर ,5,0
523,10,Bihar,299225,3,Singheshwar,सिंघेश्वर  ,7,0
524,10,Bihar,299195,3,Singhia,सिंघिया,7,0
525,10,Bihar,301272,2,SINGHWARA,सिंहवाड़ा,7,0
526,10,Bihar,249575,6,Sitamarhi,सीतामढ़ी,4,801295
527,10,Bihar,249608,6,Siwan,सिवान,5,801329
528,10,Bihar,299161,1,Sonbarsa,सोनवर्षा ,7,0
529,10,Bihar,249615,4,Sonepur,सोनपुर,5,801336
530,10,Bihar,299163,1,Sour Bazar,सौरबाज़ार ,7,0
531,10,Bihar,249566,3,Sugauli,सुगौली,7,801283
532,10,Bihar,249629,4,Sultanganj,सुल्तानगंज,5,801353
533,10,Bihar,249584,2,Supaul,सुपौल,5,801304
534,10,Bihar,290059,2,Sursand,सुरसण्ड ,7,0
535,10,Bihar,299148,1,Suryagadha,सूर्यगढ़ा,5,0
536,10,Bihar,299448,2,Tajpur,ताजपुर,5,0
537,10,Bihar,299175,3,Tarapur,तारापुर ,7,0
538,10,Bihar,277130,3,Teghara,तेघड़ा,5,801344
539,10,Bihar,249679,5,Tekari,टेकरी,5,801403
540,10,Bihar,249588,3,Thakurganj,ठाकुरगंज,7,801308
541,10,Bihar,299128,1,Tribeniganj,त्रिबेणीगंज ,5,0
542,10,Bihar,299226,3,Udakishunganj,उदाकिशुनगंज,5,0
543,10,Bihar,249685,5,Warisaliganj,वारसलीगंज,5,801408
544,10,Bihar,299189,1,Wazirganj,वजीरगंज,7,0
545,4,Chandigarh,276386,15,Chandigarh,CHANDIGARH,4,800286
546,22,Chhattisgarh,253106,5,Aamdi,आमदी,7,802051
547,22,Chhattisgarh,253177,4,Abhanpur,अभनपुर,5,802030
548,22,Chhattisgarh,253289,4,Adbhar,अड्भर,7,801963
549,22,Chhattisgarh,250635,4,Ahiwara,अहिवारा,5,802004
550,22,Chhattisgarh,250603,3,Akaltara,अकलतरा,5,801951
551,22,Chhattisgarh,250631,5,Ambagarh Chowki,अम्बागढ़ चौकी,7,801994
552,22,Chhattisgarh,250588,7,Ambikapur,अंबिकापुर,4,801927
553,22,Chhattisgarh,299657,7,Amleshwar,अमलेश्वर,5,0
554,22,Chhattisgarh,253248,4,Antagarh,अंतागढ़,7,802058
555,22,Chhattisgarh,250650,5,Arang,आरंग,5,802029
556,22,Chhattisgarh,253155,4,Arjunda,अर्जुन्दा,7,802012
557,22,Chhattisgarh,250670,3,Bade Bacheli,बड़े बचेली,5,802068
558,22,Chhattisgarh,305259,1,Badekareli,बड़ीकरेली,7,0
559,22,Chhattisgarh,250662,4,Bagbahara,बागबहरा,5,802047
560,22,Chhattisgarh,253200,5,Bagicha,बागीचा,7,801931
561,22,Chhattisgarh,250579,15,Baikunthpur,बैकुंठपूर,5,801911
562,22,Chhattisgarh,250642,4,Balod,बालोद,5,802015
563,22,Chhattisgarh,250601,3,Baloda,बलोदा,7,801952
564,22,Chhattisgarh,250648,5,Baloda Bazar,बलोदा बाज़ार,5,802022
565,22,Chhattisgarh,253119,5,Balrampur,बलरामपुर,5,801918
566,22,Chhattisgarh,301919,3,Bamhanidih,बम्हनीडीह,7,0
567,22,Chhattisgarh,301510,5,Banki Mongra,बांकी मोंगरा,5,0
568,22,Chhattisgarh,253276,5,Baramkela,बरमकेला,7,801944
569,22,Chhattisgarh,301522,2,Barela,बरेला,7,0
570,22,Chhattisgarh,253215,3,Barsoor,बारसूर,7,802069
571,22,Chhattisgarh,250658,2,Basna,बसना,7,802042
572,22,Chhattisgarh,248143,6,Bastar,नगर पंचायत बस्तर,7,802065
573,22,Chhattisgarh,250632,7,Bemetara,बेमेतरा,5,801997
574,22,Chhattisgarh,253152,4,Berla,बेरला,7,802002
575,22,Chhattisgarh,253245,5,Bhairamgarh,भैरमगढ़,7,802077
576,22,Chhattisgarh,253107,4,Bhakhara,भाखरा,7,802048
577,22,Chhattisgarh,253145,3,Bhanupratappur,भानुप्रतापपुर,7,802055
578,22,Chhattisgarh,250651,5,Bhatapara,भाटापारा,5,802021
579,22,Chhattisgarh,253114,6,Bhatgaon,भटगांव,7,802027
580,22,Chhattisgarh,253183,3,Bhatgaon,भटगांव,7,801925
581,22,Chhattisgarh,250639,4,Bhilai,भिलाई नगर,4,802008
582,22,Chhattisgarh,250638,4,Bhilai Charoda,भिलाई चरोदा,4,802007
583,22,Chhattisgarh,301511,2,Bhinbhouree,भिंभौरी,7,0
584,22,Chhattisgarh,253246,2,Bhopalpatnam,भोपाल पटनम,7,802075
585,22,Chhattisgarh,253244,4,Bijapur,बीजापुर,5,802076
586,22,Chhattisgarh,250656,4,Bilaigarh,बिलाई गढ़,7,802028
587,22,Chhattisgarh,250616,14,Bilaspur,बिलासपुर,4,801975
588,22,Chhattisgarh,250622,4,Bilha,बिल्हा,7,801980
589,22,Chhattisgarh,253179,5,Birgaon,बिरगांव,4,802033
590,22,Chhattisgarh,273466,3,Bodla,बोडला,7,801983
591,22,Chhattisgarh,250621,7,Bodri,बोडरी,5,801979
592,22,Chhattisgarh,250605,3,Champa,चाम्पा,5,801955
593,22,Chhattisgarh,298991,4,Chandkhuri,चंदखुरी ,7,0
594,22,Chhattisgarh,253285,3,Chandrapur,चंद्रपुर,7,801962
595,22,Chhattisgarh,253144,3,Charama,चारामाँ,7,802054
596,22,Chhattisgarh,250626,3,Chhuikhadan,छुईखदान,7,801988
597,22,Chhattisgarh,253112,4,Chhuriya,छुरिया,7,801992
598,22,Chhattisgarh,253157,3,Chikhlakasa,चिखलाकसा,7,802017
599,22,Chhattisgarh,250578,6,Chirimiri,चिरमिरी,4,801916
600,22,Chhattisgarh,253111,4,Churikala,चुरीकला,7,801946
601,22,Chhattisgarh,253181,2,Churra,छुरा,7,802041
602,22,Chhattisgarh,301508,2,Dadhi,दाढ़ी,7,0
603,22,Chhattisgarh,250643,3,Dalli Rajhara,दल्ली रजहरा,5,802016
604,22,Chhattisgarh,250669,2,Dantewada,दंतेवाडा,5,802067
605,22,Chhattisgarh,301812,2,Devbhog,,7,0
606,22,Chhattisgarh,253151,5,Devkar,देवकर,7,801999
607,22,Chhattisgarh,253286,3,Dhabhara,डभरा,7,801961
608,22,Chhattisgarh,250634,3,Dhamdha,धमधा,7,802003
609,22,Chhattisgarh,248062,6,Dhamtari,धमतरी,4,802052
610,22,Chhattisgarh,250592,5,Dharamjaigarh,धरमजैगढ़,7,801935
611,22,Chhattisgarh,250599,5,Dipka,दीपका,5,801947
612,22,Chhattisgarh,253156,2,Dondi,डोंडी,7,802018
613,22,Chhattisgarh,253159,3,Dondilohara,डोंडीलोहरा,7,802014
614,22,Chhattisgarh,250630,8,Dongargaon,डोंगरगांव,7,801993
615,22,Chhattisgarh,250628,3,Dongargarh,डोंगरगढ़,5,801990
616,22,Chhattisgarh,253218,2,Dornapal,दोरनापाल,7,802072
617,22,Chhattisgarh,250640,7,Durg,दुर्ग,4,802009
